NPN,LICENSE_NUMBER,NAME,LICENSE_TYPE,QUALIFICATION,ISSUE_DATE,EXPIRATION_DATE,CITY,STATE,POSTAL_CODE,PROVINCE,HOME_STATE,REPCRD,BDFIRMCRD,BROKERDEALER_NAME,GENDER,INSURANCE_LICENSE_FLAG,AGENT_EMAIL_VALIDATION_FLAG,INDEPENDENT_CONTRACTOR_FLAG,SELING_AGENT_FLAG,FIRM_ASSOCIATED,AGENT_DOB,SE2_HIRE_DATE,AUM_SELFREPORTED,RETIREMENT_PROD_SELLER,BRANCH_TYPE,STATE_REGISTERED,FIRST_POLICY_SOLD,AGENT_TENURE,PRIOR_FIRM_CRD,PRIOR_FIRM_LAST_DATE,PRIOR_FIRM_START_DATE
15837872,3140348,CHARLES BRANDON,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1709078400000,2026-06-30,MERRIAM,KS,66202,null,MI,626105,45687,Robertson Ryan Insurance,M,1,1,,,1,-332294400000,1584576000000,0,,Independent,"MI,WV,AL",1593734400000,5.4,null,null,null
3559668,2302328,SANDRA CORYELL,Adjuster,Adjuster - All Lines,1527552000000,2026-06-30,WINTER HAVEN,FL,338843092,null,MO,172456,64655,Rich & Cartmill Inc.,M,,1,,1,1,374630400000,1540944000000,1057293,,Independent,"MO,NH,WA,MD",1547251200000,6.8,41630,2013-08-27,2005-09-24
20667510,3043759,CHRISTY BURNETTE,General Lines Agent,"Life, Accident, Health & HMO",1690934400000,2027-03-31,PARIS,TN,38242,null,PA,514878,17046,Unison Risk Advisors,M,1,1,1,1,1,106444800000,1724371200000,7359096,1,Independent,"PA,CO,IN",1730332800000,1,45707,2021-01-10,2018-01-03
19709852,2597218,DANNY DAVIS,Adjuster,Adjuster - All Lines,1605139200000,2026-03-31,SAN AUGUSTINE,TX,75972,null,NM,561931,80743,Houchens Insurance Group,F,1,1,1,1,1,-249955200000,1114300800000,6180782,,Wirehouse,NM,1115769600000,20.3,67211,2002-07-03,1999-09-22
20650613,3106845,PHU LE,General Lines Agent,"Life, Accident, Health & HMO",1701820800000,2025-10-31,RAYMORE,MO,64083,null,WV,461563,85747,Lockton,M,1,1,,1,1,206668800000,1161388800000,246582087,1,Independent,"WV,NM,VA",1174953600000,18.8,12238,2001-12-21,1996-04-09
17211570,1980437,GWENDOLYN BROWN,General Lines Agent,"Life, Accident, Health & HMO",1424131200000,2026-01-31,CEDAR HILL,TX,751043189,null,DE,381384,55155,Rich & Cartmill Inc.,M,1,1,,1,1,288921600000,1258329600000,3192254,,Wirehouse,"DE,TX,UT,SC",1273622400000,15.7,81579,2009-02-17,2003-09-08
19449027,2784266,AARON ROKEACH,General Lines Agent,"Life, Accident, Health & HMO",1641513600000,2026-03-31,SALT LAKE CITY,UT,84111,null,MI,413009,35153,Leavitt Group,M,,1,1,1,1,-314064000000,1657152000000,14937059,1,Wirehouse,"MI,KY",1672358400000,3.1,null,null,null
7918973,2706066,JAMES ALEXANDER STEWART III,Risk Manager,NONE,1628035200000,2026-05-31,DALLAS,TX,752302739,null,NV,450958,88778,Paramount Exclusive Insurance Services Inc.,M,1,1,1,1,,120614400000,1497657600000,0,,Bank,"NV,NY,TN",1507075200000,8.2,99954,2012-01-28,2006-11-06
17722700,2032444,AMBER KLECKA,Adjuster,Adjuster - All Lines,1442880000000,2026-07-31,SAN ANTONIO,TX,782880001,null,NH,715979,14925,Associated Insurance Management LLC,M,1,1,1,1,1,143164800000,1342742400000,7042541,1,Wirehouse,"NH,MD,MI",1351468800000,13.1,72584,2011-07-26,2004-10-18
15660967,1609847,JOSE GARZON OSUNA,General Lines Agent,"Life, Accident, Health & HMO",1265846400000,2026-02-28,PALMVIEW,TX,78572,null,NY,592083,45070,Sihle Insurance Group Inc.,F,,1,1,,1,-127699200000,1428019200000,5721418,1,Wirehouse,NY,1428710400000,10.4,null,null,null
6561439,3265139,WILLIAM ROCHELLE,Life Agent,Life Agent/Agency,1732492800000,2026-05-31,MISSOURI CITY,TX,77459,null,NJ,789387,29724,ALKEME,M,,,,1,1,254016000000,1601164800000,2620310,,RIA,"NJ,KY,GA,PA",1608422400000,4.9,null,null,null
20749855,3019761,MICHAEL HARM,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1686700800000,2027-07-31,RICHARDSON,TX,750815778,null,UT,443873,96996,Swingle Collins & Associates Inc.,M,1,1,1,1,1,681177600000,1480896000000,0,,Independent,"UT,NJ,ND",1491436800000,8.7,null,null,null
8671876,1448415,JACQUELINE CLARK,General Lines Agent,"Life, Accident, Health & HMO",1181088000000,2027-05-31,CHICAGO,IL,606232752,null,SD,941808,14978,JMG,M,1,1,1,1,1,-330134400000,1113955200000,9756715,1,Independent,"SD,CA,GA",1122508800000,20.3,null,null,null
18837782,2312710,MARIANNE MOUSAAD,Life Agent,Life Agent/Agency,1530576000000,2026-07-31,CYPRESS,TX,774330104,null,WI,424128,31252,OneDigital,M,,1,1,,1,374889600000,1376006400000,0,,Wirehouse,"WI,CT",1380240000000,12,64233,2009-08-29,2006-08-08
19617189,2557801,JORGE WOLFF,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1598227200000,2026-08-31,WEST HARTFORD,CT,06110,null,WA,562887,29984,Superior Insurance Partners,M,1,,1,,1,379555200000,1190937600000,4428053,,Independent,WA,1202601600000,17.9,73726,2006-09-25,2002-10-29
21501252,3303745,PAOLA CAMELO LADINO,General Lines Agent,"Life, Accident, Health & HMO",1741132800000,2027-04-30,ODESSA,TX,79764,null,VA,780471,75132,Acrisure LLC,M,1,1,,,1,-99878400000,1627948800000,661121,,Independent,"VA,DE",1641427200000,4,null,null,null
21341901,3240718,MARGARET MANU,Life Agent,Life Agent/Agency,1727827200000,2026-05-31,CYPRESS,TX,77429,null,SC,487958,15070,Mackoul Risk Solutions LLC.,F,,1,,,1,93484800000,1428192000000,5201866,1,Wirehouse,"SC,IN,SD,NC",1434931200000,10.4,null,null,null
20766179,3089241,COURTNEY BANDEKO,General Lines Agent,"Life, Accident, Health & HMO",1698192000000,2025-10-31,LOS ANGELES,CA,90028,null,MO,757042,77699,Signers National LLC,F,1,1,1,1,1,-211939200000,1228089600000,8705097,,Wirehouse,"MO,SD,MD,MI",1237161600000,16.7,null,null,null
20804797,3044069,CHLOE DUENES,Life Agent,Life Agent/Agency,1690934400000,2025-10-31,SAN ANTONIO,TX,78227,null,HI,662660,43818,Cross Insurance,F,1,1,,,1,-83635200000,1272153600000,7947146,,Independent,"HI,NV",1283731200000,15.3,80769,2007-02-09,2000-10-12
16125187,2736244,MARK BLACKBURN,General Lines Agent,"Life, Accident, Health & HMO",1632700800000,2025-10-31,MITCHELLVILLE,MD,20721,null,CT,338045,35737,TIS Insurance Services Inc.,F,,1,,,1,462672000000,1519430400000,5371960,1,Independent,"CT,DC,KS,ME",1531958400000,7.5,70602,2015-10-25,2011-12-21
21426781,3277160,HERANI GEBRE,General Lines Agent,Property and Casualty,1735603200000,2026-01-31,GEORGETOWN,TX,78628,null,MD,262757,50845,Towne Insurance,M,,1,1,1,1,440380800000,1661472000000,3479980,,Wirehouse,"MD,WA",1672272000000,3,null,null,null
17384804,2353143,HILDA DELEON,General Lines Agent,"Life, Accident, Health & HMO",1541030400000,2026-11-30,BROWNSVILLE,TX,78521,null,HI,704996,35356,Superior Insurance Partners,F,1,1,,,1,877046400000,1412121600000,39134278,1,Independent,"HI,AZ,NH,ID",1412380800000,10.9,null,null,null
21084307,3256199,BRIANNA HARRIS,General Lines Agent,"Life, Accident, Health & HMO",1730764800000,2026-08-31,BUFFALO,NY,13088,null,GA,468114,38803,Dean & Draper Insurance Agency LP,F,1,,1,1,1,420681600000,1559347200000,4395905,1,Independent,"GA,LA,TN,ID",1570060800000,6.2,94797,2016-01-03,2009-04-16
17941624,2258624,BRITTANY HUGGINS,Adjuster,Adjuster - All Lines,1515542400000,2026-06-30,WEATHERFORD,TX,760878206,null,ID,792498,58487,Kaplansky Insurance,F,1,1,1,1,1,889056000000,1126137600000,3300007,,Wirehouse,ID,1132531200000,19.9,69848,2003-06-30,1998-07-03
19240155,2448466,KRISTIN COVE,General Lines Agent,Property and Casualty,1568764800000,2025-11-30,LAS VEGAS,NV,891835699,null,PA,978640,33506,Frost Insurance Agency,M,1,1,,1,1,-57888000000,1731801600000,3974803,1,Independent,"PA,NM,OK,DC",1742860800000,0.7,null,null,null
9479415,1455779,DUSTIN ELO,General Lines Agent,"Life, Accident, Health & HMO",1184716800000,2026-02-28,FRISCO,TX,750341107,null,NM,548397,45802,The MJ Companies,M,1,1,1,1,1,486086400000,1292544000000,630901,,Independent,NM,1298073600000,14.7,62581,2009-12-25,2006-11-24
379723,800640,ANNE DAVIDSON,General Lines Agent,"Life, Accident, Health & HMO",371433600000,2025-12-31,DALLAS,TX,752195569,null,WA,406637,11734,Associated Insurance Management LLC,F,1,1,,,1,414806400000,1618012800000,1460517,1,Wirehouse,WA,1626912000000,4.4,33338,2018-02-04,2015-09-12
20611506,2971300,KALEE WILLIAMS,Adjuster,Adjuster - All Lines,1678060800000,2025-07-31,TEMPE,AZ,852823540,null,TN,559439,72877,The Daniel and Henry Company,F,1,1,1,1,1,-255571200000,1232668800000,8942898,,Wirehouse,"TN,MS",1236124800000,16.6,21707,2004-10-14,2000-05-22
19645810,2578723,BASILIA HERNANDEZ,General Lines Agent,"Life, Accident, Health & HMO",1601856000000,2026-10-31,FRISCO,TX,75034,null,TN,770376,12765,Buckner Company,F,1,1,,1,1,-84499200000,1197590400000,0,,Independent,"TN,IN,CA",1211587200000,17.7,null,null,null
20369200,2854968,LORI MEDA HALL,General Lines Agent,Property and Casualty,1655424000000,2027-01-31,UPLAND,CA,91786,null,MT,940892,83940,King Risk Partners,F,1,1,,1,1,930441600000,1694995200000,0,,Wirehouse,"MT,ND",1700438400000,1.9,92612,2019-02-22,2012-07-09
14019928,3273612,OSRIC MOODY,Life Agent,Life Agent/Agency,1734480000000,2026-12-31,QUINCY,FL,323516088,null,NC,991847,21365,Higginbotham,F,1,1,,1,1,-105235200000,1479513600000,24347379,1,Regional,NC,1486771200000,8.7,35492,2012-09-18,2010-06-24
16971123,2893787,CAITLIN CLIFFORD,General Lines Agent,Property and Casualty,1662508800000,2027-03-31,MULBERRY,FL,338609368,null,UT,674665,87756,Signers National LLC,F,1,1,,1,1,-168480000000,1588464000000,1853507,1,Independent,UT,1594166400000,5.3,17711,2015-11-02,2010-06-26
21683805,3373246,DILLON PAULSON,General Lines Agent,Property and Casualty,1754438400000,2027-06-30,SAN ANTONIO,TX,78247,null,GA,635079,73691,HUB International Ltd.,F,1,1,,1,1,401068800000,1410739200000,45042621,1,Regional,"GA,WV,MN",1415750400000,10.9,21704,2012-08-15,2008-01-27
1489592,3076595,MICHAEL RUDOLPH,Life Agent,Life Agent/Agency,1696204800000,2027-08-31,OXFORD,OH,450569403,null,MA,591890,17466,Tompkins Insurance Agencies Inc.,M,1,1,1,,1,403056000000,1251072000000,5789448,,Independent,"MA,NE,KS",1265932800000,16,null,null,null
7634454,3067229,HENRY NICHOLLS,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1694649600000,2027-03-31,HACKETTSTOWN,NJ,078403120,null,ND,397243,61516,Inszone Insurance,M,1,1,,1,1,318816000000,1220659200000,9863655,1,Regional,"ND,NE",1231200000000,16.9,null,null,null
18799772,2517306,DEQUOIA HANKERSON,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1588636800000,2026-12-31,FREDERICKSBURG,VA,224015014,null,NM,554118,45708,Hilb Group,F,1,1,1,,1,871516800000,1620864000000,0,,Wirehouse,"NM,MS,LA,CO",1633046400000,4.3,null,null,null
21299379,3220781,BRENDA VAZQUEZ,Limited Lines Agent,Limited Lines,1724371200000,2026-01-31,FARMERS BRANCH,TX,75234,null,WA,488879,34106,Moreton & Company,F,1,1,,1,1,-162432000000,1231718400000,3029215,1,Wirehouse,WA,1240531200000,16.6,null,null,null
18932522,2355724,RYAN EKES,General Lines Agent,"Life, Accident, Health & HMO",1541721600000,2026-07-31,ADDISON,TX,750014615,null,RI,267392,47229,Florida One Insurance Agency,M,1,1,,1,1,480038400000,1367452800000,0,,Wirehouse,"RI,CT",1376438400000,12.3,null,null,null
18862206,3200723,BRITTANY DEPOE,General Lines Agent,"Life, Accident, Health & HMO",1720656000000,2026-05-31,SHELTON,WA,98584,null,AL,521643,11873,TRICOR Insurance,M,,1,,1,1,913420800000,1355875200000,2065617,1,Wirehouse,AL,1369785600000,12.7,null,null,null
21296778,3246662,MARIANA BRACHO TIMAURE,General Lines Agent,"Life, Accident, Health & HMO",1728950400000,2026-03-31,WINTER HAVEN,FL,33881,null,NH,467448,77146,TWFG,F,1,1,,,,881366400000,1503532800000,8340264,,Independent,"NH,UT,OR,KY",1509408000000,8,null,null,null
21624978,3364622,ELECTRA FREDERICK,Life Agent,Life Agent/Agency,1752796800000,2027-10-31,RICHMOND,VA,23219,null,TN,251157,40754,Trucordia,M,1,1,,1,1,272937600000,1317427200000,32969960,1,Independent,"TN,PA",1325548800000,13.9,77284,2007-08-11,2006-05-30
21364196,3252040,THOMAS NORTH,General Lines Agent,"Life, Accident, Health & HMO",1729900800000,2026-09-30,BURLINGTON,WI,53105,null,DC,723153,31447,Ross & Yerger Insurance,F,1,1,1,,1,543628800000,1133568000000,4826027,,Wirehouse,"DC,MO,DE,NH",1148774400000,19.7,29483,2002-10-10,1995-07-21
21094602,3141342,MARGARET KIARIE,Life Agent,Life Agent/Agency,1709251200000,2026-09-30,NORTH RICHLAND HILLS,TX,761806299,null,AL,440094,90785,Atlas Insurance Brokers LLC,M,1,1,,1,1,-70675200000,1278892800000,1531600,,Wirehouse,"AL,ME,NM",1282176000000,15.1,null,null,null
16702005,3078527,PIERRE JOHNSON,General Lines Agent,"Life, Accident, Health & HMO",1696464000000,2025-06-30,HOUSTON,TX,770047611,null,ME,131374,28372,Ansay & Associates LLC,M,,1,,,1,139795200000,1306454400000,6056195,1,Independent,ME,1309651200000,14.2,79772,2009-03-12,2007-08-04
21033802,3143927,GANI GANISSHAN,Life Agent,Life Agent/Agency,1709683200000,2026-09-30,ROCKY HILL,CT,06067,null,MI,852183,35947,Leavitt Group,M,1,1,1,1,1,416880000000,1221868800000,0,,Regional,"MI,VT,NC,NY",1226102400000,16.9,null,null,null
20984767,3094392,AMY GARCIA,General Lines Agent,Property and Casualty,1699228800000,2025-12-31,THRALL,TX,76578,null,OR,696663,49491,The Mahoney Group,M,,1,,,1,327024000000,1168128000000,1886611,,Bank,"OR,VT,NH",1176681600000,18.6,80351,2003-10-11,1997-04-04
19040938,3076027,AYANA HUTCHINSON,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1696204800000,2025-06-30,SHAWNEE MISSION,KS,662011405,null,LA,249652,25057,Mackoul Risk Solutions LLC.,M,1,1,,1,,-125884800000,1123545600000,6293514,,Wirehouse,"LA,DC",1129852800000,20,null,null,null
18533030,2840307,SERGIO VILLEGAS,General Lines Agent,"Life, Accident, Health & HMO",1652659200000,2026-04-30,CANTON,GA,301142874,null,MI,352654,54373,Superior Insurance Partners,F,1,1,1,,1,536544000000,1574380800000,0,,Independent,"MI,OK",1580860800000,5.7,null,null,null
19373774,2885699,TANYA GARZA,General Lines Agent,"Life, Accident, Health & HMO",1661126400000,2026-06-30,RINGGOLD,GA,30736,null,KY,322134,69316,USI Insurance Services,M,1,1,,1,,-219110400000,1110585600000,4706037,,Independent,"KY,MN,PA,MD",1121472000000,20.4,64841,2000-06-13,1998-11-11
20145203,2765257,DEBBIE BECICA,Adjuster - DHS Texas,Adjuster - All Lines DHS TX,1637020800000,2027-02-28,CHERRY HILL,NJ,080032425,null,OH,395449,86469,Kaplansky Insurance,F,1,1,,,1,821923200000,1284854400000,0,,Bank,"OH,VT,CO",1294012800000,14.9,58445,2008-10-08,2005-02-22
19510014,3069675,FRANK ARANGO,Adjuster,Adjuster - P&C,1695081600000,2026-12-31,BOSTON,MA,021165066,null,CA,718334,80346,Hilb Group,M,,,1,,1,597715200000,1534464000000,9729843,1,Wirehouse,"CA,LA",1544227200000,7,87810,2013-07-28,2012-07-14
19089341,2394023,EARL LINWOOD POTTS SR,Adjuster,Adjuster - All Lines,1554076800000,2027-08-31,TAMPA,FL,336195178,null,WV,664575,37573,The MJ Companies,M,1,1,,1,1,551923200000,1576627200000,7531022,1,Independent,"WV,NV,CO,MS",1589500800000,5.7,35086,2019-05-15,2018-02-23
17391596,2577634,TWOIN DAVIS,General Lines Agent,"Life, Accident, Health & HMO",1601510400000,2026-06-30,INDIANAPOLIS,IN,46236,null,ME,221762,36686,Shepherd Insurance,M,1,1,,1,1,893289600000,1732233600000,0,,Wirehouse,"ME,AL",1733184000000,0.7,12840,2020-02-07,2016-09-18
19496686,2667042,KEVIN ISAACSON,General Lines Agent,"Life, Accident, Health & HMO",1620345600000,2027-07-31,MORGANTON,NC,286559293,null,MN,160177,94571,Sterling Seacrest Pritchard,M,1,1,1,1,1,341539200000,1289347200000,892837,,Wirehouse,"MN,NC",1298505600000,14.8,42825,2007-05-21,2001-08-25
7620205,1216573,SANDRA RAMTHUN,General Lines Agent,"Life, Accident, Health & HMO",1046304000000,2025-10-31,DIANA,TX,756400532,null,WA,603501,80796,Signers National LLC,F,1,1,,,1,820627200000,1648771200000,6678601,,Regional,"WA,ME,IL",1652572800000,3.4,76417,2021-03-01,2018-12-15
11745842,1838866,EMORY JACKSON JONES JR,Adjuster,Adjuster - P&C,1373846400000,2026-03-31,BAY MINETTE,AL,36507,null,WV,607560,71970,CCIG,M,1,1,,,1,770774400000,1491782400000,6649724,1,Independent,WV,1506124800000,8.4,42724,2016-09-19,2011-03-16
17792543,2050585,ANNE VILLEGAS,General Lines Agent,Property and Casualty,1449014400000,2025-12-31,EL PASO,TX,79912,null,WI,559718,54189,Cross Insurance,F,1,1,1,1,1,124070400000,1539648000000,0,,Independent,"WI,NJ,DC,WV",1544745600000,6.8,87892,2017-05-19,2015-12-02
18685356,2976889,KATHERINE SMALLEGAN,General Lines Agent,Property and Casualty,1678924800000,2027-09-30,WARSAW,IN,465826549,null,CT,893208,31228,Lockton,F,1,1,,1,1,106358400000,1389916800000,9808289,,Wirehouse,"CT,TN",1400630400000,11.6,null,null,null
20888709,3085969,IVANA ANTOINE,General Lines Agent,"Life, Accident, Health & HMO",1697673600000,2025-05-31,CHICAGO,IL,60601,null,SC,388180,77220,Accession Risk Management Group,F,1,1,1,,1,-268012800000,1515888000000,789697,,Wirehouse,SC,1528243200000,7.6,60243,2015-02-08,2010-01-10
14762856,3049504,ANDREW PETERSON,Life Agent,Life Agent/Agency,1691712000000,2025-08-31,NAPA,CA,94559,null,AZ,648941,40280,Sunstar Insurance Group,F,1,1,1,1,1,-304905600000,1256342400000,25748511,1,Wirehouse,AZ,1271116800000,15.8,null,null,null
17192437,1896749,STELLA HILL,General Lines Agent,"Life, Accident, Health & HMO",1392249600000,2026-10-31,LULING,TX,786482424,null,PA,156684,66921,Lawley Insurance,F,1,1,,,1,-328838400000,1630540800000,21383074,1,Independent,"PA,NE",1641859200000,4,81680,2019-11-08,2012-12-04
21616466,3346207,RAYSHANNETTE TROTTER,Adjuster,Adjuster - All Lines,1749427200000,2027-10-31,CEDAR HILL,TX,75104,null,NC,346439,83417,Home Services Insurance,F,1,1,1,1,1,622166400000,1587600000000,0,,Independent,"NC,OH,ID,MT",1597881600000,5.3,92320,2017-12-21,2016-08-19
18675850,3104946,ALVIN PONTARELLI,Adjuster,Adjuster - P&C,1701388800000,2027-04-30,JOHNSTON,RI,02919,null,MN,740686,64994,BroadStreet Partners Inc.,F,1,1,,1,,-238291200000,1332720000000,6107901,1,Regional,"MN,AZ,SC,MO",1335830400000,13.4,null,null,null
20691438,3193148,DESTINY PARKS,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1719187200000,2026-07-31,LA VERGNE,TN,370863304,null,NM,449733,69497,Florida One Insurance Agency,F,1,1,,1,1,-37584000000,1106006400000,8956693,1,Independent,"NM,OR,MD,TN",1109980800000,20.6,85613,2003-08-20,1996-02-23
21669267,3366965,KORTNEY OSBURN,General Lines Agent,Property and Casualty,1753315200000,2027-03-31,BRYAN,TX,77802,null,DC,409559,37789,Swingle Collins & Associates Inc.,F,1,1,,1,1,757382400000,1393286400000,7312444,1,Independent,"DC,KS,MD",1404691200000,11.5,85638,2012-06-16,2008-05-02
17440058,3267131,RAHIM PRASLA,General Lines Agent,"Life, Accident, Health & HMO",1733097600000,2026-11-30,PLANO,TX,75025,null,IA,800235,31254,AssuredPartners,F,1,1,,1,1,847497600000,1690848000000,7934077,,Wirehouse,"IA,NC,WY,NJ",1702252800000,2,null,null,null
3392537,1682999,ANTHONY OWEN,Life Agent,Life Agent/Agency,1303689600000,2027-06-30,THORNTON,CO,806026970,null,MO,531429,37967,Hylant,M,1,,1,1,1,-168912000000,1418342400000,0,,Wirehouse,"MO,NM,LA,NJ",1428451200000,10.7,68456,2010-08-06,2008-09-06
18778506,2549085,LASHAWN MCFADDEN,Life Agent,Life Agent/Agency,1596412800000,2026-04-30,GLEN BURNIE,MD,210614311,null,NH,597486,71527,Dean & Draper Insurance Agency LP,M,1,1,1,1,1,-304819200000,1171584000000,6291841,1,Regional,NH,1173398400000,18.5,null,null,null
21368857,3252632,JACE CONOVER,General Lines Agent,"Life, Accident, Health & HMO",1730073600000,2026-08-31,DALLAS,TX,75201,null,MI,105275,47819,Mackoul Risk Solutions LLC.,M,1,1,,,1,38620800000,1483142400000,9647522,1,Independent,"MI,VA",1490054400000,8.6,null,null,null
21040177,3136891,SARAH LONG,Adjuster,Adjuster - P&C,1708473600000,2026-02-28,STOW,OH,44224,null,CO,542452,87776,R&R Insurance Services Inc.,F,,1,,,1,479088000000,1629504000000,4069970,1,Bank,"CO,SC,LA,MN",1629504000000,4,null,null,null
20200961,2954564,JUDY CRUDEN,Adjuster,Adjuster - All Lines,1674604800000,2025-12-31,CHULUOTA,FL,32766,null,FL,716133,96572,Leavitt Group,M,1,,1,1,1,15379200000,1375488000000,9900822,,Independent,FL,1376956800000,12,null,null,null
16993767,2627529,PAMELA BECERRA,Pers Lines Prop and Cas Agent,Personal Lines Prop and Cas,1612828800000,2027-09-30,POWAY,CA,920646886,null,DC,397613,96772,OneDigital,M,1,1,,1,1,-362620800000,1598313600000,13168308,1,Regional,"DC,DE,AZ",1600128000000,5,null,null,null
8001605,2997321,MARCI HANSEN,General Lines Agent,"Life, Accident, Health & HMO",1682467200000,2025-11-30,CHAPEL HILL,NC,27517,null,GA,259884,29537,IMA,M,,,,,1,461376000000,1412726400000,8811936,,Regional,"GA,DC,SD,CT",1418515200000,10.9,null,null,null
21525987,3313698,TYVI CREDIT,General Lines Agent,"Life, Accident, Health & HMO",1743033600000,2027-11-30,GREENACRES,FL,334632283,null,CT,991631,66580,The Liberty Company Insurance Brokers,F,1,,1,1,1,238118400000,1384387200000,1211592,1,Regional,"CT,MT",1396483200000,11.8,30806,2012-01-10,2006-07-25
21655708,3362457,PARKER CONTI,General Lines Agent,"Life, Accident, Health & HMO",1752537600000,2027-08-31,DOUBLE OAK,TX,75077,null,TN,217826,50368,OneDigital,M,1,1,,1,1,394416000000,1170288000000,5392920,,Wirehouse,"TN,CT,ME,PA",1183334400000,18.5,43220,2005-11-08,2002-11-27
8005955,1374492,PETER WHITE,General Lines Agent,"Life, Accident, Health & HMO",1141084800000,2026-08-31,INDIAN LAND,SC,297070212,null,SD,572273,19839,The Plastridge Agency Inc.,M,1,1,1,1,1,795916800000,1367107200000,3880620,,Wirehouse,"SD,MO,WA,ID",1374624000000,12.3,45728,2011-11-15,2010-05-30
17380855,1945009,VIRGINIA LOCKWOOD TERRY,General Lines Agent,"Life, Accident, Health & HMO",1411603200000,2026-10-31,CEDAR HILL,TX,75104,null,NM,452799,80330,Hotchkiss Insurance,F,1,1,,,1,458870400000,1206230400000,1956357,,Wirehouse,"NM,DC",1217808000000,17.4,83607,2007-04-05,2003-09-13
8844128,2481285,MARY HOLCOMB,General Lines Agent,"Life, Accident, Health & HMO",1578268800000,2026-08-31,HATTIESBURG,MS,39401,null,UT,801953,64342,JMG,F,,1,,1,1,347846400000,1176422400000,0,,Regional,"UT,VA,TN,SD",1182902400000,18.3,23603,2002-10-19,2001-04-17
21612089,3344411,YARAAIXA TORRES,General Lines Agent,"Life, Accident, Health & HMO",1748995200000,2027-12-31,BAYTOWN,TX,775204916,null,HI,280507,22460,Superior Insurance Partners,F,1,,,1,1,671500800000,1273104000000,8565837,1,Wirehouse,"HI,MA,MS",1278806400000,15.3,23027,2009-07-04,2005-06-19
